Frecuencia [Hz],Zin [Ohm],Zin_p [deg]
0.2417686580925849,65829435.604541354,90.00000002011019
0.241880022314792,65799127.00846818,90.00000002011944
0.24199143783392932,65768832.36680592,90.00000002012871
0.24210290467362544,65738551.67312983,90.00000002013799
0.2422144228575198,65708284.9210181,90.00000002014725
0.24232599240926267,65678032.10405189,90.00000002015653
0.24243761335251532,65647793.2158153,90.00000002016583
0.24254928571094983,65617568.249895416,90.00000002017511
0.24266100950824923,65587357.19988218,90.00000002018442
0.24277278476810746,65557160.059368625,90.00000002019371
0.24288461151422935,65526976.82195062,90.000000020203
0.24299648977033067,65496807.481227055,90.00000002021231
0.2431084195601381,65466652.03079971,90.00000002022162
0.24322040090738925,65436510.46427338,90.00000002023094
0.24333243383583267,65406382.775255725,90.00000002024026
0.24344451836922784,65376268.95735742,90.00000002024959
0.2435566545313452,65346169.004192024,90.00000002025891
0.24366884234596614,65316082.90937609,90.00000002026823
0.243781081836883,65286010.66652904,90.00000002027757
0.24389337302789904,65255952.26927332,90.00000002028692
0.24400571594282855,65225907.711234234,90.00000002029627
0.24411811060549674,65195876.98604008,90.00000002030562
0.2442305570397398,65165860.08732201,90.00000002031497
0.24434305526940497,65135857.00871424,90.00000002032432
0.24445560531835037,65105867.7438538,90.00000002033369
0.24456820721044514,65075892.28638068,90.00000002034304
0.24468086096956948,65045930.62993781,90.00000002035242
0.24479356661961452,65015982.768171065,90.0000000203618
0.24490632418448238,64986048.69472923,90.00000002037117
0.24501913368808628,64956128.40326396,90.00000002038057
0.24513199515435036,64926221.887429915,90.00000002038993
0.24524490860720985,64896329.14088465,90.00000002039934
0.24535787407061094,64866450.15728862,90.00000002040873
0.2454708915685109,64836584.93030521,90.00000002041813
0.24558396112487804,64806733.45360073,90.00000002042754
0.24569708276369168,64776895.7208444,90.00000002043694
0.2458102565089422,64747071.72570834,90.00000002044636
0.24592348238463102,64717261.46186765,90.00000002045577
0.24603676041477063,64687464.92300022,90.00000002046521
0.24615009062338455,64657682.10278696,90.00000002047463
0.24626347303450744,64627912.994911656,90.00000002048405
0.24637690767218492,64598157.59306095,90.0000000204935
0.24649039456047378,64568415.89092452,90.00000002050294
0.24660393372344186,64538687.8821948,90.00000002051237
0.24671752518516807,64508973.5605672,90.00000002052182
0.24683116896974241,64479272.91974007,90.00000002053129
0.24694486510126604,64449585.95341459,90.00000002054074
0.24705861360385112,64419912.65529485,90.0000000205502
0.247172414501621,64390253.01908787,90.00000002055967
0.2472862678187101,64360607.038503595,90.00000002056913
0.24740017357926397,64330974.707254805,90.00000002057861
0.24751413180743928,64301356.01905716,90.00000002058809
0.24762814252740384,64271750.96762929,90.00000002059758
0.24774220576333655,64242159.54669265,90.00000002060706
0.2478563215394275,64212581.74997161,90.00000002061654
0.24797048987987788,64183017.57119348,90.00000002062605
0.24808471080890007,64153467.004088335,90.00000002063555
0.24819898435071758,64123930.04238929,90.00000002064506
0.24831331052956507,64094406.6798322,90.00000002065455
0.24842768936968834,64064896.91015589,90.00000002066407
0.24854212089534444,64035400.72710206,90.0000000206736
0.2486566051308015,64005918.12441531,90.00000002068312
0.2487711421003389,63976449.09584302,90.00000002069265
0.24888573182824716,63946993.63513555,90.00000002070217
0.24900037433882802,63917551.73604612,90.00000002071171
0.24911506965639435,63888123.392330796,90.00000002072125
0.24922981780527032,63858708.59774853,90.00000002073081
0.24934461880979122,63829307.346061185,90.00000002074034
0.2494594726943036,63799919.63103343,90.0000000207499
0.2495743794831652,63770545.44643285,90.00000002075946
0.24968933920074493,63741184.78602987,90.00000002076902
0.24980435187142305,63711837.64359784,90.00000002077859
0.24991941751959096,63682504.0129129,90.00000002078815
0.2500345361696513,63653183.887754105,90.00000002079774
0.250149707846018,63623877.26190337,90.00000002080732
0.2502649325731161,63594584.129145466,90.0000000208169
0.2503802103753821,63565304.48326799,90.00000002082649
0.25049554127726364,63536038.31806148,90.00000002083608
0.2506109253032196,63506785.62731927,90.00000002084568
0.2507263624777201,63477546.40483755,90.00000002085528
0.2508418528252467,63448320.64441543,90.00000002086489
0.250957396370292,63419108.339854784,90.0000000208745
0.2510729931373601,63389909.48496041,90.0000000208841
0.25118864315096623,63360724.073539935,90.00000002089374
0.25130434643563704,63331552.09940379,90.00000002090336
0.25142010301591033,63302393.556365386,90.00000002091299
0.25153591291633537,63273248.438240804,90.00000002092261
0.2516517761614726,63244116.738849126,90.00000002093226
0.25176769277589384,63214998.452012226,90.0000000209419
0.25188366278418217,63185893.57155479,90.00000002095155
0.2519996862109321,63156802.091304384,90.0000000209612
0.2521157630807494,63127724.005091384,90.00000002097084
0.25223189341825114,63098659.30674906,90.00000002098051
0.2523480772480658,63069607.99011349,90.00000002099017
0.25246431459483315,63040570.04902355,90.00000002099983
0.2525806054832044,63011545.477321,90.00000002100951
0.2526969499378419,62982534.268850476,90.00000002101919
0.25281334798341965,62953536.417459354,90.00000002102887
0.2529297996446228,62924551.91699789,90.00000002103856
0.253046304946148,62895580.76131919,90.00000002104825
0.2531628639127032,62866622.944279134,90.00000002105794
0.25327947656900773,62837678.45973652,90.00000002106765
0.25339614293979235,62808747.301552884,90.00000002107734
0.25351286304979914,62779829.46359262,90.00000002108706
0.2536296369237817,62750924.93972296,90.00000002109677
0.2537464645865049,62722033.723813966,90.00000002110649
0.25386334606274513,62693155.80973848,90.00000002111621
0.25398028137729006,62664291.19137221,90.00000002112594
0.2540972705549389,62635439.86259363,90.00000002113568
0.2542143136205023,62606601.8172841,90.00000002114541
0.25433141059880215,62577777.04932779,90.00000002115515
0.254448561514672,62548965.55261159,90.00000002116488
0.2545657663929567,62520167.32102534,90.00000002117464
0.25468302525851255,62491382.34846162,90.00000002118439
0.2548003381362074,62462610.62881578,90.00000002119415
0.25491770505092043,62433852.15598609,90.00000002120392
0.2550351260275424,62405106.92387354,90.00000002121368
0.25515260109097543,62376374.92638196,90.00000002122344
0.25527013026613316,62347656.157417975,90.00000002123323
0.2553877135779407,62318950.61089105,90.00000002124301
0.25550535105133465,62290258.280713424,90.0000000212528
0.25562304271126307,62261579.16080013,90.00000002126258
0.2557407885826855,62232913.24506901,90.00000002127237
0.2558585886905731,62204260.52744077,90.00000002128218
0.25597644305990835,62175621.00183879,90.00000002129198
0.25609435171568534,62146994.66218935,90.00000002130179
0.25621231468290967,62118381.50242147,90.00000002131159
0.25633033198659844,62089781.51646703,90.00000002132143
0.2564484036517803,62061194.69826061,90.00000002133125
0.25656652970349536,62032621.041739665,90.00000002134107
0.2566847101667954,62004060.54084441,90.0000000213509
0.25680294506674356,61975513.18951785,90.00000002136073
0.25692123442841464,61946978.98170576,90.00000002137057
0.257039578276895,61918457.911356755,90.00000002138042
0.25715797663728246,61889949.97242216,90.00000002139026
0.25727642953468655,61861455.15885617,90.00000002140011
0.2573949369942282,61832973.46461567,90.00000002140996
0.25751349904104004,61804504.88366044,90.00000002141982
0.2576321157002662,61776049.40995293,90.0000000214297
0.2577507869970624,61747607.03745845,90.00000002143958
0.257869512956596,61719177.760145046,90.00000002144944
0.2579882936040459,61690761.57198354,90.00000002145933
0.25810712896460264,61662358.466947556,90.0000000214692
0.2582260190634683,61633968.43901348,90.0000000214791
0.25834496392585665,61605591.482160464,90.00000002148899
0.258463963576993,61577227.59037045,90.00000002149888
0.25858301804211437,61548876.757628106,90.0000000215088
0.25870212734646925,61520538.977920964,90.0000000215187
0.2588212915153179,61492214.24523919,90.00000002152862
0.2589405105739322,61463902.55357585,90.00000002153853
0.2590597845475956,61435603.8969267,90.00000002154844
0.25917911346160327,61407318.26929025,90.00000002155838
0.259298497341262,61379045.66466783,90.00000002156831
0.2594179362118902,61350786.07706348,90.00000002157824
0.259537430098818,61322539.50048404,90.00000002158818
0.2596569790273872,61294305.92893908,90.00000002159813
0.25977658302295126,61266085.35644095,90.00000002160807
0.25989624211087525,61237877.77700471,90.00000002161802
0.260015956316536,61209683.18464827,90.00000002162798
0.26013572566532206,61181501.57339218,90.00000002163794
0.2602555501826336,61153332.93725984,90.0000000216479
0.26037542989388246,61125177.27027733,90.00000002165788
0.2604953648244923,61097034.56647353,90.00000002166786
0.26061535499989846,61068904.819880046,90.00000002167785
0.2607354004455479,61040788.02453124,90.00000002168782
0.2608555011868994,61012684.17446419,90.00000002169782
0.2609756572494234,60984593.26371878,90.0000000217078
0.2610958686586022,60956515.28633757,90.00000002171781
0.2612161354399296,60928450.23636592,90.00000002172781
0.26133645761891144,60900398.107851945,90.00000002173782
0.26145683522106505,60872358.8948464,90.00000002174784
0.2615772682719197,60844332.59140288,90.00000002175786
0.2616977567970163,60816319.19157764,90.00000002176787
0.26181830082190755,60788318.68942975,90.00000002177791
0.26193890037215795,60760331.079021,90.00000002178793
0.2620595554733438,60732356.35441582,90.00000002179797
0.2621802661510531,60704394.5096815,90.000000021808
0.2623010324308857,60676445.538887985,90.00000002181805
0.2624218543384532,60648509.43610796,90.00000002182811
0.26254273189937904,60620586.19541692,90.00000002183816
0.26266366513929845,60592675.81089292,90.00000002184822
0.2627846540838584,60564778.27661688,90.00000002185828
0.26290569875871783,60536893.58667241,90.00000002186835
0.2630267991895473,60509021.735145845,90.00000002187842
0.26314795540202934,60481162.71612623,90.0000000218885
0.2632691674218583,60453316.523705326,90.00000002189859
0.26339043527474026,60425483.15197763,90.00000002190866
0.2635117589863933,60397662.59504037,90.00000002191877
0.26363313858254717,60369854.84699346,90.00000002192886
0.2637545740889436,60342059.90193954,90.00000002193896
0.26387606553133613,60314277.753984,90.00000002194906
0.2639976129354902,60286508.39723489,90.00000002195917
0.26411921632718305,60258751.825803,90.00000002196929
0.26424087573220384,60231008.03380184,90.00000002197942
0.26436259117635363,60203277.01534759,90.00000002198952
0.26448436268544534,60175558.764559224,90.00000002199967
0.26460619028530374,60147853.27555832,90.0000000220098
0.2647280740017655,60120160.54246922,90.00000002201993
0.2648500138606793,60092480.55941899,90.00000002203008
0.2649720098879056,60064813.32053735,90.00000002204023
0.26509406210931685,60037158.81995672,90.00000002205037
0.2652161705507974,60009517.05181229,90.00000002206053
0.26533833523824346,59981888.01024187,90.0000000220707
0.26546055619756326,59954271.689386025,90.00000002208085
0.26558283345467687,59926668.08338803,90.00000002209104
0.2657051670355164,59899077.18639375,90.0000000221012
0.26582755696602584,59871498.992551886,90.0000000221114
0.2659500032721612,59843933.49601373,90.00000002212157
0.2660725059798903,59816380.69093333,90.00000002213176
0.2661950651151931,59788840.57146736,90.00000002214195
0.26631768070406137,59761313.13177528,90.00000002215215
0.266440352772499,59733798.36601912,90.00000002216235
0.26656308134652174,59706296.26836371,90.00000002217257
0.26668586645215736,59678806.83297649,90.00000002218277
0.26680870811544566,59651330.05402762,90.00000002219299
0.26693160636243835,59623865.92568994,90.00000002220322
0.26705456121919924,59596414.442138955,90.00000002221346
0.26717757271180403,59568975.59755291,90.00000002222367
0.2673006408663406,59541549.38611263,90.00000002223392
0.26742376570890863,59514135.8020017,90.00000002224417
0.26754694726562,59486734.83940635,90.0000000222544
0.26767018556259853,59459346.49251554,90.00000002226466
0.26779348062598013,59431970.75552079,90.00000002227492
0.26791683248191267,59404607.622616425,90.00000002228518
0.2680402411565561,59377257.087999366,90.00000002229544
0.2681637066760825,59349919.14586919,90.00000002230571
0.2682872290666759,59322593.790428214,90.00000002231597
0.2684108083545324,59295281.01588138,90.00000002232626
0.26853444456586023,59267980.81643631,90.00000002233655
0.26865813772687963,59240693.18630328,90.00000002234682
0.26878188786382295,59213418.119695224,90.00000002235713
0.2689056950029346,59186155.610827796,90.00000002236743
0.2690295591704711,59158905.65391927,90.00000002237773
0.2691534803927011,59131668.24319053,90.00000002238804
0.26927745869590525,59104443.37286523,90.00000002239834
0.26940149410637637,59077231.03716962,90.00000002240866
0.2695255866504194,59050031.23033262,90.00000002241899
0.2696497363543514,59022843.9465858,90.0000000224293
0.26977394324450155,58995669.18016339,90.00000002243965
0.2698982073472111,58968506.925302275,90.00000002244998
0.2700225286888335,58941357.176242,90.00000002246033
0.27014690729573426,58914219.927224755,90.00000002247067
0.27027134319429114,58887095.172495395,90.00000002248103
0.270395836410894,58859982.90630139,90.00000002249138
0.2705203869719448,58832883.122892894,90.00000002250174
0.2706449949038578,58805795.81652268,90.00000002251211
0.27076966023305926,58778720.98144622,90.00000002252247
0.2708943829859877,58751658.611921564,90.00000002253284
0.2710191631890939,58724608.70220942,90.00000002254322
0.2711440008688407,58697571.2465732,90.0000000225536
0.2712688960517031,58670546.23927886,90.000000022564
0.27139384876416844,58643533.674595065,90.0000000225744
0.27151885903273615,58616533.54679314,90.00000002258479
0.2716439268839179,58589545.85014694,90.00000002259519
0.2717690523442376,58562570.578933075,90.0000000226056
0.2718942354402313,58535607.72743073,90.000000022616
0.27201947619844735,58508657.28992171,90.00000002262642
0.2721447746454463,58481719.26069048,90.00000002263684
0.27227013080780094,58454793.63402416,90.00000002264728
0.27239554471209626,58427880.404212445,90.00000002265772
0.27252101638492954,58400979.56554771,90.00000002266815
0.2726465458529103,58374091.11232491,90.00000002267859
0.2727721331426604,58347215.038841665,90.00000002268904
0.2728977782808138,58320351.339398205,90.0000000226995
0.2730234812940168,58293500.00829739,90.00000002270994
0.27314924220892806,58266661.0398447,90.0000000227204
0.2732750610522183,58239834.42834821,90.00000002273086
0.27340093785057085,58213020.16811868,90.00000002274133
0.273526872630681,58186218.25346944,90.00000002275182
0.27365286541925654,58159428.67871644,90.0000000227623
0.27377891624301753,58132651.43817824,90.00000002277278
0.2739050251286963,58105886.52617606,90.00000002278327
0.2740311921030375,58079133.93703371,90.00000002279376
0.2741574171927981,58052393.665077575,90.00000002280426
0.2742837004247474,58025665.704636745,90.00000002281477
0.2744100418256671,57998950.05004279,90.00000002282528
0.27453644142235106,57972246.69563001,90.00000002283578
0.2746628992416057,57945555.63573527,90.00000002284631
0.2747894153102496,57918876.864698,90.00000002285682
0.27491598965511377,57892210.37686032,90.00000002286735
0.27504262230304166,57865556.166566886,90.0000000228779
0.27516931328088895,57838914.22816498,90.00000002288843
0.27529606261552375,57812284.55600449,90.00000002289897
0.27542287033382656,57785667.14443791,90.00000002290952
0.27554973646269026,57759061.98782032,90.00000002292006
0.27567666102902005,57732469.080509424,90.00000002293064
0.2758036440597336,57705888.416865475,90.0000000229412
0.275930685581761,57679319.991251394,90.00000002295177
0.2760577856220446,57652763.79803262,90.00000002296233
0.2761849442075393,57626219.83157725,90.0000000229729
0.2763121613652124,57599688.08625593,90.00000002298349
0.2764394371220436,57573168.55644193,90.00000002299407
0.276566771505025,57546661.23651109,90.00000002300467
0.2766941645411612,57520166.12084184,90.00000002301528
0.27682161625746915,57493683.2038152,90.00000002302586
0.2769491266809783,57467212.47981478,90.00000002303648
0.27707669583873057,57440753.94322682,90.0000000230471
0.27720432375778026,57414307.58844005,90.0000000230577
0.2773320104651942,57387873.40984585,90.00000002306832
0.27745975598805167,57361451.40183817,90.00000002307894
0.2775875603534444,57335041.55881354,90.00000002308958
0.2777154235884767,57308643.87517106,90.00000002310021
0.27784334572026514,57282258.34531244,90.00000002311086
0.27797132677593905,57255884.963641904,90.0000000231215
0.2780993667826401,57229523.72456633,90.00000002313215
0.27822746576752244,57203174.6224951,90.0000000231428
0.27835562375775286,57176837.65184023,90.00000002315348
0.2784838407805105,57150512.80701628,90.00000002316413
0.2786121168629872,57124200.08244039,90.0000000231748
0.2787404520323872,57097899.47253225,90.00000002318548
0.27886884631592723,57071610.97171412,90.00000002319615
0.2789972997408367,57045334.57441086,90.00000002320684
0.27912581233435746,57019070.27504991,90.00000002321752
0.279254384123744,56992818.068061166,90.00000002322822
0.2793830151362632,56966577.947877236,90.00000002323893
0.2795117053991946,56940349.90893321,90.00000002324963
0.2796404549398304,56914133.945666716,90.00000002326034
0.2797692637854753,56887930.05251802,90.00000002327106
0.27989813196344643,56861738.22392988,90.00000002328177
0.2800270595010737,56835558.45434766,90.0000000232925
0.2801560464256995,56809390.738219246,90.00000002330323
0.28028509276467894,56783235.0699951,90.00000002331396
0.2804141985453795,56757091.44412825,90.0000000233247
0.2805433637951816,56730959.85507422,90.00000002333543
0.28067258854147786,56704840.29729119,90.00000002334619
0.2808018728116739,56678732.76523978,90.00000002335693
0.28093121663318776,56652637.25338322,90.0000000233677
0.2810606200334501,56626553.7561873,90.00000002337846
0.28119008303990434,56600482.268120326,90.00000002338923
0.2813196056800064,56574422.78365316,90.0000000234
0.281449187981225,56548375.29725923,90.00000002341079
0.28157882997104133,56522339.80341446,90.00000002342156
0.28170853167694937,56496316.29659737,90.00000002343235
0.28183829312645575,56470304.77128902,90.00000002344315
0.28196811434707975,56444305.22197293,90.00000002345395
0.28209799536635327,56418317.64313528,90.00000002346476
0.282227936211821,56392342.02926471,90.00000002347556
0.2823579369110403,56366378.37485242,90.00000002348638
0.2824879974915811,56340426.67439214,90.0000000234972
0.2826181179810262,56314486.922380134,90.00000002350801
0.28274829840697097,56288559.11331522,90.00000002351884
0.28287853879702357,56262643.24169872,90.00000002352968
0.2830088391788048,56236739.30203451,90.00000002354052
0.2831391995799483,56210847.288828984,90.00000002355137
0.2832696200281004,56184967.19659105,90.00000002356221
0.2834001005509201,56159099.01983221,90.00000002357307
0.2835306411760791,56133242.753066406,90.00000002358392
0.283661241931262,56107398.39081016,90.00000002359478
0.2837919028441661,56081565.92758252,90.00000002360565
0.2839226239425014,56055745.357905,90.00000002361652
0.2840534052539907,56029936.67630172,90.0000000236274
0.28418424680636956,56004139.877299264,90.0000000236383
0.2843151486273863,55978354.95542675,90.00000002364918
0.28444611074480214,55952581.90521584,90.00000002366006
0.2845771331863909,55926820.72120066,90.00000002367098
0.2847082159799393,55901071.39791789,90.00000002368188
0.2848393591532469,55875333.92990672,90.00000002369278
0.2849705627341259,55849608.31170887,90.00000002370369
0.2851018267504015,55823894.53786852,90.0000000237146
0.28523315122991166,55798192.60293244,90.00000002372553
0.2853645362005071,55772502.501449846,90.00000002373646
0.28549598169005147,55746824.22797246,90.00000002374739
0.2856274877264211,55721157.77705457,90.00000002375833
0.2857590543375053,55695503.143252954,90.00000002376927
0.2858906815512062,55669860.32112685,90.00000002378023
0.28602236939543874,55644229.30523805,90.00000002379119
0.2861541178981307,55618610.09015082,90.00000002380214
0.2862859270872229,55593002.67043196,90.0000000238131
0.28641779699066877,55567407.04065071,90.00000002382407
0.28654972763643477,55541823.19537892,90.00000002383506
0.28668171905250023,55516251.12919082,90.00000002384603
0.28681377126685736,55490690.83666321,90.00000002385701
0.2869458843075112,55465142.31237536,90.000000023868
0.28707805820247984,55439605.55090904,90.000000023879
0.2872102929797941,55414080.54684853,90.00000002389
0.28734258866749784,55388567.29478059,90.00000002390101
0.28747494529364775,55363065.78929447,90.00000002391201
0.2876073628863135,55337576.02498191,90.00000002392302
0.2877398414735777,55312097.99643716,90.00000002393405
0.2878723810835358,55286631.69825692,90.00000002394506
0.28800498174429634,55261177.12504043,90.00000002395609
0.28813764348398074,55235734.27138935,90.00000002396713
0.2882703663307233,55210303.13190789,90.00000002397816
0.28840315031267133,55184883.701202706,90.00000002398922
0.2885359954579852,55159475.97388295,90.00000002400026
0.2886689017948381,55134079.94456028,90.00000002401131
0.28880186935141633,55108695.60784875,90.00000002402237
0.288934898155919,55083322.958365016,90.00000002403344
0.2890679882365584,55057961.99072813,90.00000002404451
0.2892011396215597,55032612.69955962,90.0000000240556
0.2893343523391611,55007275.07948354,90.00000002406667
0.28946762641761387,54981949.12512636,90.00000002407775
0.28960096188518214,54956634.83111711,90.00000002408885
0.2897343587701432,54931332.192087166,90.00000002409995
0.28986781710078735,54906041.20267047,90.00000002411105
0.29000133690541785,54880761.85750348,90.00000002412216
0.29013491821235105,54855494.15122496,90.00000002413326
0.2902685610499163,54830238.07847629,90.00000002414438
0.29040226544645603,54804993.63390124,90.0000000241555
0.29053603143032575,54779760.812146105,90.00000002416662
0.290669859029894,54754539.60785957,90.00000002417777
0.29080374827354244,54729330.01569285,90.00000002418889
0.29093769918966567,54704132.03029959,90.00000002420003
0.2910717118066715,54678945.646335915,90.00000002421119
0.2912057861529808,54653770.85846036,90.00000002422235
0.2913399222570275,54628607.661334015,90.0000000242335
0.2914741201472586,54603456.04962034,90.00000002424466
0.2916083798521343,54578316.01798526,90.00000002425583
0.29174270140012776,54553187.56109723,90.000000024267
0.2918770848197254,54528070.673627086,90.00000002427818
0.29201153013942677,54502965.35024816,90.00000002428936
0.2921460373877444,54477871.58563617,90.00000002430055
0.2922806065932041,54452789.37446937,90.00000002431175
0.2924152377843447,54427718.711428404,90.00000002432293
0.29254993098971827,54402659.59119643,90.00000002433414
0.29268468623788996,54377612.00845898,90.00000002434535
0.2928195035574382,54352575.95790405,90.00000002435657
0.2929543829769544,54327551.43422212,90.00000002436778
0.2930893245250433,54302538.43210608,90.000000024379
0.29322432823032274,54277536.9462513,90.00000002439023
0.29335939412142376,54252546.97135552,90.00000002440147
0.2934945222269906,54227568.50211902,90.00000002441271
0.2936297125756806,54202601.53324442,90.00000002442395
0.29376496519616446,54177646.05943686,90.00000002443521
0.29390028011712593,54152702.075403884,90.00000002444645
0.2940356573672621,54127769.57585545,90.00000002445773
0.29417109697528326,54102848.555504,90.00000002446899
0.29430659896991285,54077939.009064354,90.00000002448026
0.29444216337988754,54053040.931253836,90.00000002449153
0.29457779023395736,54028154.31679213,90.00000002450281
0.29471347956088545,54003279.160401426,90.0000000245141
0.29484923138944824,53978415.456806235,90.00000002452539
0.2949850457484355,53953563.200733624,90.00000002453669
0.2951209226666501,53928722.38691302,90.00000002454799
0.29525686217290825,53903893.01007623,90.0000000245593
0.29539286429603956,53879075.06495762,90.00000002457061
0.2955289290648867,53854268.54629383,90.00000002458194
0.29566505650830577,53829473.44882407,90.00000002459326
0.29580124665516616,53804689.76728982,90.00000002460457
0.29593749953435045,53779917.49643511,90.00000002461591
0.2960738151747546,53755156.63100633,90.00000002462725
0.296210193605288,53730407.16575227,90.0000000246386
0.2963466348548731,53705669.09542417,90.00000002464995
0.2964831389524459,53680942.41477569,90.0000000246613
0.2966197059269555,53656227.118562914,90.00000002467266
0.2967563358073646,53631523.20154431,90.00000002468403
0.29689302862264905,53606830.65848075,90.0000000246954
0.29702978440179806,53582149.484135576,90.00000002470678
0.2971666031738143,53557479.67327449,90.00000002471815
0.29730348496771375,53532821.22066559,90.00000002472953
0.2974404298125257,53508174.12107946,90.00000002474093
0.2975774377372929,53483538.36928901,90.00000002475232
0.2977145087710714,53458913.96006961,90.00000002476372
0.2978516429429307,53434300.888198994,90.00000002477513
0.2979888402819536,53409699.148457356,90.00000002478654
0.2981261008172364,53385108.73562722,90.00000002479796
0.29826342457788874,53360529.64449359,90.00000002480938
0.29840081159303367,53335961.8698438,90.00000002482082
0.2985382618918077,53311405.406467594,90.00000002483225
0.2986757755033607,53286860.24915722,90.00000002484369
0.29881335245685603,53262326.392707184,90.00000002485513
0.2989509927814704,53237803.83191444,90.00000002486658
0.2990886965063941,53213292.56157838,90.00000002487803
0.29922646366083067,53188792.57650069,90.00000002488949
0.29936429427399724,53164303.87148558,90.00000002490096
0.29950218837512443,53139826.44133956,90.00000002491242
0.2996401459934562,53115360.28087158,90.00000002492389
0.29977816715825,53090905.38489288,90.00000002493539
0.2999162518987769,53066461.74821724,90.00000002494687
0.3000544002443213,53042029.365660734,90.00000002495835
0.3001926122241811,53017608.23204181,90.00000002496986
0.30033088786766776,52993198.342181385,90.00000002498136
0.30046922720410624,52968799.690902695,90.00000002499286
0.30060763026283494,52944412.273031354,90.00000002500438
0.3007460970732059,52920036.08339538,90.0000000250159
0.30088462766458446,52895671.116825186,90.00000002502742
0.30102322206634974,52871317.368153535,90.00000002503894
0.30116188030789426,52846974.832215585,90.00000002505048
0.30130060241862405,52822643.503848895,90.00000002506202
0.30143938842795875,52798323.37789332,90.00000002507356
0.30157823836533154,52774014.44919122,90.00000002508511
0.30171715226018914,52749716.71258718,90.00000002509667
0.30185613014199186,52725430.16292828,90.00000002510822
0.30199517204021353,52701154.795063935,90.00000002511979
0.30213427798434167,52676890.60384591,90.00000002513136
0.30227344800387723,52652637.58412834,90.00000002514294
0.30241268212833483,52628395.73076777,90.00000002515452
0.3025519803872427,52604165.03862305,90.0000000251661
0.3026913428101426,52579945.50255545,90.0000000251777
0.30283076942659,52555737.11742863,90.0000000251893
0.30297026026615387,52531539.878108524,90.00000002520089
0.3031098153584169,52507353.779463485,90.00000002521251
0.3032494347329754,52483178.81636426,90.00000002522411
0.30338911841943916,52459014.983683884,90.00000002523574
0.3035288664474318,52434862.276297785,90.00000002524736
0.3036686788465906,52410720.68908379,90.00000002525898
0.3038085556465663,52386590.216922015,90.00000002527062
0.3039484968770234,52362470.85469499,90.00000002528226
0.3040885025676401,52338362.59728758,90.00000002529391
0.3042285727481082,52314265.439587,90.00000002530557
0.30436870744813327,52290179.37648281,90.00000002531722
0.30450890669743447,52266104.40286695,90.00000002532889
0.3046491705257447,52242040.5136337,90.00000002534054
0.30478949896281055,52217987.70367966,90.00000002535222
0.30492989203839227,52193945.96790383,90.00000002536389
0.3050703497822639,52169915.301207565,90.00000002537558
0.30521087222421306,52145895.69849449,90.00000002538728
0.30535145939404124,52121887.15467065,90.00000002539896
0.3054921113215636,52097889.66464439,90.00000002541066
0.305632828036609,52073903.223326474,90.00000002542237
0.3057736095690201,52049927.8256299,90.00000002543408
0.3059144559486533,52025963.46647006,90.0000000254458
0.3060553672053786,52002010.14076473,90.00000002545751
0.30619634336908,51978067.843433954,90.00000002546925
0.3063373844696552,51954136.56940018,90.00000002548097
0.3064784905370155,51930216.31358813,90.00000002549271
0.3066196616010861,51906307.070924886,90.00000002550445
0.3067608976918061,51882408.83633992,90.0000000255162
0.30690219883912817,51858521.60476493,90.00000002552795
0.3070435650730189,51834645.37113408,90.00000002553972
0.3071849964234587,51810780.130383745,90.00000002555149
0.30732649292044173,51786925.877452694,90.00000002556325
0.30746805459397597,51763082.60728202,90.00000002557502
0.3076096814740833,51739250.31481513,90.0000000255868
0.30775137359079935,51715428.99499776,90.0000000255986
0.3078931309741736,51691618.64277802,90.00000002561038
0.30803495365426936,51667819.253106266,90.00000002562219
0.3081768416611638,51644030.82093524,90.00000002563397
0.308318795024948,51620253.341219984,90.00000002564579
0.30846081377572687,51596486.808917865,90.0000000256576
0.30860289794361906,51572731.21898858,90.00000002566942
0.30874504755875726,51548986.566394135,90.00000002568123
0.308887262651288,51525252.846098885,90.00000002569307
0.3090295432513717,51501530.05306941,90.00000002570489
0.3091718893891826,51477818.18227475,90.00000002571674
0.30931430109490893,51454117.22868617,90.00000002572858
0.30945677839875274,51430427.187277235,90.00000002574045
0.30959932133093004,51406748.0530239,90.0000000257523
0.30974192992167077,51383079.82090438,90.00000002576417
0.30988460420121877,51359422.485899195,90.00000002577603
0.31002734419983186,51335776.04299119,90.0000000257879
0.3101701499477817,51312140.48716557,90.00000002579978
0.310313021475354,51288515.81340974,90.00000002581166
0.3104559588128483,51264902.01671353,90.00000002582355
0.3105989619905783,51241299.09206897,90.00000002583545
0.31074203103887144,51217707.034470476,90.00000002584736
0.3108851659880692,51194125.83891477,90.00000002585925
0.3110283668685271,51170555.50040079,90.00000002587116
0.31117163371061457,51146996.013929866,90.00000002588308
0.3113149665447151,51123447.374505624,90.000000025895
0.31145836540122607,51099909.57713391,90.00000002590693
0.311601830310559,51076382.616822936,90.00000002591887
0.3117453613031393,51052866.48858324,90.0000000259308
0.31188895840940645,51029361.187427595,90.00000002594275
0.31203262165981394,51005866.70837108,90.0000000259547
0.31217635108482933,50982383.04643107,90.00000002596666
0.31232014671493413,50958910.196627274,90.00000002597862
0.3124640085806239,50935448.15398166,90.00000002599057
0.31260793671240833,50911996.91351847,90.00000002600255
0.31275193114081107,50888556.470264316,90.00000002601453
